file,evaluator,source_set,topic,prompt,weakness_index,severity,issue,location,judgment,is_correct,rationale,evidence,confidence,source_path
llm/cc_surveys/automatic_speech_recognition_trustsurvey.json,llm,cc_surveys,automatic_speech_recognition,trustsurvey,3,major,"The survey omits several well-known and influential ASR works and benchmarks. Notably missing are: the wav2vec 2.0 'XLSR-53' cross-lingual extension, the 'Espresso' CTC/attention toolkit, the 'ESPnet' end-to-end framework, the 'DeepSpeech' model (which popularized CTC-based ASR), and the 'Google Voice Search' baseline papers. Also absent are the 'WSJ' and 'Fisher' corpora (though mentioned in text, they are not in the reference list or table).","Sections 5, 7, and 9; the reference list.",valid,True,"The survey omits several influential, widely-cited works. ESPnet (Watanabe et al.) is the dominant open-source E2E ASR toolkit and is missing. DeepSpeech (Hannun et al., 2014) popularized CTC-based end-to-end ASR at scale and is absent. The Espresso toolkit is not mentioned. While the survey mentions XLS-R twice in text, the bibliography entry is 'XLS-R' [babu2021xlsr] which IS present — but papers like the Google Voice Search baseline (Chiu et al. 2018 may partially cover this) and more importantly the Espresso framework and DeepSpeech are genuinely absent. The WSJ corpus is actually referenced in both text ('WSJ corpus') and bibliography ([paul1991wsj]) in Section 3. Fisher is similarly included ([cieri2004fisher]). So two of the five accusations are incorrect on their face, but the core concern about missing major frameworks (ESPnet, DeepSpeech, Espresso) is valid.","['Checked entire references.bib: no entry for ESPnet (Watanabe et al.)', 'Checked entire references.bib: no entry for DeepSpeech (Hannun et al.)', 'Checked entire references.bib: no entry for Espresso toolkit', 'XLS-R [babu2021xlsr] IS present in bib (accusation partially incorrect on this point)', 'WSJ [paul1991wsj] IS present in bib; Fisher [cieri2004fisher] IS present (accusations on these datasets are wrong)']",medium,agent/test_inputs/cc_surveys/automatic_speech_recognition
llm/cc_surveys/automatic_speech_recognition_trustsurvey.json,llm,cc_surveys,automatic_speech_recognition,trustsurvey,4,major,"There is an internal contradiction: the survey claims that Table 3 shows representative state-of-the-art results as of late 2023, but the table includes results from systems like HuBERT and wav2vec 2.0 that are from 2020–2021, and does not include more recent top results such as those from 'USM' (which is mentioned but with estimated figures) or 'Whisper large-v3' or 'OFA'. This undercuts the claim of representing the latest state-of-the-art.","Section 9, especially Table 3 and surrounding text.",invalid,False,"The accusation misreads the table and text. Table 3 is captioned 'Representative state-of-the-art results' and the text says 'representative' — not 'absolute latest as of late 2023.' The table does include USM (with asterisk noting estimated figure, which honestly acknowledges uncertainty), Whisper large-v2 (the most recent in the table), and OFA is discussed in Section 6 and Section 7 as a large audio-language model. Whisper large-v2 is from 2023 and is present. The claim that it doesn't include 'more recent top results' is false: large-v2 (July 2023) IS included. The complaint seems to stem from expecting a true SOTA table to have the absolute best numbers, but the survey's Table 3 is clearly labeled 'representative' and is reasonable. The accusation overstates a minor presentation concern into a major flaw.","[""Table 3 in Section 9 is captioned 'Representative state-of-the-art results'"", 'Whisper large-v2 (Radford et al., 2023) is listed in Table 3 with 2.7% LS clean/5.0% LS other', ""USM is listed with asterisk: '*Estimated from published results; exact test-clean figure not reported.'"", 'OFA is discussed in Section 6 (Self-Supervised Learning) and Section 7 (Language Models)', 'The survey does not claim these are the definitive absolute SOTA; it presents representative numbers']",medium,agent/test_inputs/cc_surveys/automatic_speech_recognition
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,1,major,"The survey does not state its search strategy, inclusion/exclusion criteria, or how works were selected. This is a fundamental methodological requirement for a survey.","Abstract, Introduction (Section 1), and the entire paper. No 'methodology' section exists.",valid,True,"The accusation is accurate. This survey presents itself as a 'comprehensive, structured review' in the abstract and lists as its second contribution 'A comprehensive catalog of benchmarks, knowledge resources, and methods.' Such scope claims implicitly require documenting a systematic selection methodology. However, the survey contains no methodology section, no mention of search strategy (databases, keywords, date ranges), no inclusion/exclusion criteria, and no explanation of how works were identified or prioritized. While narrative reviews are legitimate, the absence of any methodological transparency makes the 'comprehensive' claim unsubstantiated. This is a legitimate review-worthy gap.","[""Abstract: 'This survey provides a comprehensive, structured review of commonsense reasoning in AI'"", ""Contribution 2: 'A comprehensive catalog of benchmarks, knowledge resources, and methods'"", ""No 'Methodology' or 'Search Strategy' section exists anywhere in the paper"", 'The survey simply organizes content by thematic sections without explaining paper selection']",high,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,2,major,"The survey lacks coverage of very recent influential works on LLM reasoning, specifically chain-of-thought variants from 2023-2024 (e.g., 'Least-to-Most Prompting' is in references but not discussed substantively; no mention of 'Graph of Thoughts', 'Reflexion', 'Self-Discover', or related techniques).","Section 6 (Prompting, Reasoning, and Augmentation Strategies) and Section 9 (Open Challenges).",valid,True,"The reviewer partially overstates the case—Least-to-Most Prompting (zhou2022least) and Tree-of-Thoughts (yao2023tree) are both in the bibliography and mentioned. However, Reflexion and Self-Discover are entirely absent. More critically, Least-to-Most Prompting appears only as a bibliography entry without substantive discussion, despite being a significant CoT variant with notable results. The survey's Section 6 on prompting focuses on CoT, Self-Consistency, and Tree-of-Thoughts, but omits this 2022 technique despite having it referenced. This creates a gap in coverage of recent reasoning strategies.","['zhou2022least is in references.bib with proper citation', ""Section 6 text mentions only 'Chain-of-Thought Prompting', 'Self-Consistency', and 'Tree-of-Thoughts'"", ""No mention of 'Reflexion' or 'Self-Discover' anywhere in the survey"", 'Least-to-Most is unreferenced in the text despite being in bibliography']",medium,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,3,major,"The survey misses several important benchmarks, particularly for causal reasoning (e.g., TimeDial, ProtoQA), narrative commonsense (e.g., ROCStories leading to StoryCloze), and adversarial evaluation (e.g., DROP for numerical reasoning). This limits the comprehensiveness of the benchmark catalog.",Section 4 (Benchmarks and Evaluation).,valid,True,"The survey catalogs benchmarks in Section 4 with reasonable breadth, but real gaps exist. StoryCloze/ROCStories is a landmark narrative commonsense benchmark missing from the survey—the section mentions MCTest and SWAG but not this widely-used resource. DROP is absent despite being a prominent adversarial NLI/reasoning benchmark referenced in related literature. TimeDial (temporal commonsense) and ProtoQA (generative commonsense reasoning) are not discussed. While no survey can cover everything, these represent significant commonsense reasoning benchmarks that should appear in a 'comprehensive catalog.'","['Section 4 benchmark table lists 9 benchmarks; StoryCloze (2016, validated on commonsense narrative inference) is absent', ""Section 4 mentions 'Adversarial NLI' as a robustness test but not DROP (Dua et al., 2019), a major numerical/reasoning benchmark"", 'TimeDial (Qin et al., 2021) for temporal reasoning not mentioned', 'ProtoQA (Boratko et al., 2020) for generative question answering not mentioned']",high,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,4,major,"Several citations are missing or incomplete, making it impossible to verify factual claims. For example, non-monotonic reasoning frameworks (Circumscription, Default logic, Situation calculus, Event calculus) are cited generically with '<cit.>' placeholders instead of proper references. The same applies to qualitative reasoning approaches (QPT, QSIM) and other resources (FrameNet, VerbNet, Visual Genome).",Section 2 (Foundations and Formalizations) and Section 3 (Commonsense Knowledge Resources).,invalid,False,"The reviewer's claim that citations have '<cit.>' placeholders is factually incorrect. Checking the references.bib file reveals complete, proper citations. Circumscription is cited with author 'John McCarthy', year '1980', journal 'Artificial Intelligence'. Default logic has author 'Raymond Reiter', year '1980'. Situation calculus has author 'John McCarthy', year '1990'. Event calculus has authors 'Robert Kowalski and Marek Sergot', year '1986'. All qualitative reasoning works (Forbus 1984, de Kleer 1984, Kuipers 1986) have complete citations. Similarly, FrameNet (Baker 1998), VerbNet (Kipper 2008), Visual Genome (Krishna 2017) all have complete entries. The accusation appears to be based on a misreading or a different version of the document.","[""references.bib: '@article{mccarthy1980circumscription}' with full author/year/journal details"", ""references.bib: '@article{reiter1980logic}' with full author/year/journal details"", ""references.bib: '@article{forbus1984qualitative}' with full details"", ""references.bib: '@article{deKleer1984qualitative}' with full details"", ""references.bib: '@inproceedings{baker1998framenet}' with full details"", ""references.bib: '@article{krishna2017visualgenome}' with full details"", ""No '<cit.>' or placeholder markers found anywhere in references.bib""]",high,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,5,minor,"The claim that 'Text-only models lack the sensorimotor grounding necessary to understand intuitive physics' is presented as a definitive limitation, but it does not cite the substantial literature on 'intuitive physics' in neural networks (e.g., works on 'physics-informed' or 'physics-aware' LLMs, or classic results like 'Physics 101 for neural networks'). This is an unsubstantiated generalization.","Section 9 (Open Challenges and Future Directions), paragraph on 'Physical and Embodied Commonsense'.",invalid,False,"While the reviewer raises a fair general concern about unsubstantiated claims, in this specific case the characterization is misleading. The survey states: 'Text-only models lack the sensorimotor grounding necessary to understand intuitive physics.' This is actually a widely-accepted position in the embodied cognition literature and is specifically discussed in the context of why 'physical commonsense remains a domain where purely text-based learning has inherent limitations' (Section 4, PIQA paragraph). The cited literature on 'reporting bias' (Bisk et al., 2020) and the broader discussion of embodied AI in Section 9 provide supporting context. The claim that text lacks sensorimotor grounding is not presented as a novel finding requiring new citations—it is a well-established view in the field.","[""Section 4 (PIQA): 'physical commonsense remains a domain where purely text-based learning has inherent limitations'"", ""Section 9: 'Text-only models lack the sensorimotor grounding necessary to understand intuitive physics: how objects balance, how liquids pour, how mechanisms operate'"", ""Section 4 credits Bisk et al. 2020 for the 'reporting bias' argument showing text systematically omits obvious physical details"", ""Section 9 explicitly calls for 'grounding commonsense in embodied interaction and multimodal experience'"", ""The survey acknowledges contemporary LLMs have 'substantially narrowed' the gap on PIQA but maintains the limitation claim""]",medium,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/continual_learning_arise.json,llm,cc_surveys,continual_learning,arise,1,major,"The survey lacks any figures, tables, or other visual aids to summarize taxonomies, compare methods, or illustrate results, which would significantly improve readability and comprehension.",Throughout the paper; no figures or tables are present.,valid,True,该弱点完全成立。Survey在导言中加载了graphicx、caption、subcaption、placeins等图形相关宏包，但正文没有任何\includegraphics或table环境。从头到尾仅使用文字和数学公式描述方法论、分类法和评估指标等。一个'comprehensive survey'理应包含方法对比表格、时间线图、基准性能对比图等视觉辅助来提升可读性，这是当前survey的明显缺失。,"['main.tex导言区包含\\usepackage{graphicx}、\\usepackage{caption}、\\usepackage{subcaption}，但全文不包含任何figure或table环境', 'Survey仅通过文字和方程描述了三大方法家族、基准数据集、评估指标等，没有任何可视化总结', ""Abstract提到'taxonomy'和'standardised evaluation protocols'等系统性内容，但缺乏对应图表支撑""]",high,agent/test_inputs/cc_surveys/continual_learning
llm/cc_surveys/continual_learning_arise.json,llm,cc_surveys,continual_learning,arise,2,minor,"The critical analysis of methods is somewhat superficial; the paper often describes what methods do but does not deeply critique their assumptions, failure modes, or empirical limitations across diverse settings.","Section 4 (Methodological Families), particularly the 'Limitations' sub-sections which are brief and generic.",valid,True,该弱点成立。Survey的方法论章节确实包含了专门的Limitations小节（3.4、3.5、3.6节），但这些局限性分析仅描述各类方法的基本局限（如正则化方法在Class-IL失败Replay方法有隐私问题），缺乏对不同方法在不同场景下性能差异的深入批判性比较，也没有结合具体基准数值讨论各方法的失效模式。,"['第3.4节Limitation仅列出：Class-IL困难、大任务数问题、任务不相似时估计质量差、无前向迁移', '第3.5节Limitation仅列出：隐私问题、内存管理、样本选择问题', '第3.6节Limitation仅列出：参数增长、计算开销、容量分配困难', '没有任何表格或图表比较不同方法在Accuracy、BWT、FWT等指标上的具体数值差异']",high,agent/test_inputs/cc_surveys/continual_learning
llm/cc_surveys/continual_learning_arise.json,llm,cc_surveys,continual_learning,arise,3,major,"The references contain several placeholder entries (e.g., '<cit.>') that are not resolved, which undermines the paper's professionalism and completeness.","Sections 2.2, 5.2, and 7; e.g., 'regularization-based approaches that work well in Task-IL often fail entirely in Class-IL <cit.>'.",valid,True,该弱点完全成立。Survey在多个关键位置明确包含未解析的<cit.>占位符。van de Ven & Tolias (2019)的论文在Section 2中被引用来论证Class-IL的挑战，但文中直接用'<cit.>'未提供具体论文信息。这严重损害了学术规范性和论文完整性。,"[""Section 2.1原文：'regularization-based approaches that work well in Task-IL often fail entirely in Class-IL <cit.>'"", 'van de Ven & Tolias (2019)的Three Scenarios paper在Section 2.1和Section 3.4 Limitation中都被引用，但对应<cit.>标记未解析', ""Survey在abstract中声称'a definitive reference'，但包含未完成引用违背此标准""]",high,agent/test_inputs/cc_surveys/continual_learning
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,1,major,"Several references in the Foundations section appear without citations (e.g., circumscription, default logic, situation calculus, event calculus, QPT, confluences, QSIM). The text uses <cit.> placeholders but no actual citations are provided for these specific formalisms in the reference list.","Section 2 (Foundations and Formalizations), second and third paragraphs: 'Circumscription <cit.>', 'Default logic <cit.>', 'The situation calculus <cit.>', 'The event calculus <cit.>', 'Qualitative Process Theory (QPT) <cit.>', 'Confluences <cit.>', 'QSIM <cit.>'.",invalid,False,"该弱点声称引言第二和第三段中Circumscription、Default logic、situation calculus、event calculus、QPT、Confluences、QSIM使用了<cit.>占位符而没有实际引用。检查实际survey文本发现，所有这些术语都配有完整的LaTeX引文命令。例如：""Circumscription \cite{mccarthy1980circumscription}""、""Default logic \cite{reiter1980logic}""、""The situation calculus \cite{mccarthy1969philosophical,mccarthy1990situation}""、""The event calculus \cite{kowalski1986event}""、""Qualitative Process Theory (QPT) \cite{forbus1984qualitative}""、""Confluences \cite{deKleer1984qualitative}""、""QSIM \cite{kuikers1986qualitative}""。且所有这些引用在参考文献列表中均存在。弱点描述与实际文本不符。","['Circumscription \\cite{mccarthy1980circumscription} — 实际存在于文本中', 'Default logic \\cite{reiter1980logic} — 实际存在于文本中', 'The situation calculus \\cite{mccarthy1969philosophical,mccarthy1990situation} — 实际存在于文本中', 'QPT、Confluences、QSIM等均有完整引用']",high,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,2,major,"The paper contains incomplete or malformed LaTeX commands (e.g., egin{enumerate} without closing, egin{table*} nested inside a paragraph, egin{description} not closed, Table 1 is not properly formatted). This harms readability and suggests insufficient proofreading.","Throughout the survey, e.g., in the 'Introduction' (enumerate list) and the 'Benchmarks' section where 'Table 1:' is embedded in a paragraph with LaTeX code.",invalid,False,"该弱点声称survey中存在不完整或格式错误的LaTeX命令，如有未关闭的enumerate环境等。检查实际提供的survey文本发现，所有LaTeX环境都有正确闭合。例如：贡献部分使用\begin{enumerate}[leftmargin=*,nosep]并正确闭合\end{enumerate}；categories部分使用\begin{description}[leftmargin=*,nosep]并正确闭合\end{description}；表格使用标准的table*环境并正确闭合。文本看起来是完整、可编译的LaTeX文档，没有发现严重的格式问题。","['\\begin{enumerate}[leftmargin=*,nosep] ... \\end{enumerate} — 正确闭合', '\\begin{description}[leftmargin=*,nosep] ... \\end{description} — 正确闭合', '表格环境正确定义和闭合', '整篇文档结构完整，LaTeX语法无误']",high,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,3,minor,"Some key statements lack supporting citations. For example, the claim that 'contemporary LLMs have substantially narrowed this gap' regarding PIQA and the claim that GPT-4 achieves ~96 on HellaSwag are not cited to a specific source or evaluation.",Section on 'PIQA and Physical Reasoning Benchmarks': 'While contemporary LLMs have substantially narrowed this gap...' and Section on 'HellaSwag': 'GPT-4 achieves approximately 96 on HellaSwag...',valid,True,"该弱点关于GPT-4在HellaSwag上达到约96%的说法确实缺乏引用支持。Survey文本中声称""GPT-4 achieves approximately 96% on HellaSwag, approaching the human ceiling""，但没有提供具体引用来源。PIQA部分关于""contemporary LLMs have substantially narrowed this gap""的说法虽然也比较模糊，但主要是概述性的，且该部分主要断言（reporting bias）来自bisk2020piqa（已引用），所以该部分大体可接受。核心问题是GPT-4具体数字缺乏引用。","['HellaSwag部分：""GPT-4 achieves approximately 96% on HellaSwag, approaching the human ceiling."" — 无引用', 'PIQA部分：""While contemporary LLMs have substantially narrowed this gap"" — 无具体新LLM性能数据引用']",medium,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,4,minor,"The reference list uses a non-standard citation style (custom keys like [mccarthy1959programs]) and is incomplete. Several authors mentioned in the text (e.g., for FrameNet, VerbNet, Visual Genome, Social Chemistry 101, ANLI, etc.) are not cited with standard numbered references consistent with the text.","References section, e.g., entries for FrameNet, VerbNet, Visual Genome are present but not consistently cited as <cit.> in the text. Also some entries (e.g., [brahman2021atomic], [jain2019attention]) are not cited in the text at all.",invalid,False,该弱点声称参考文献列表不完整，多个作者（如FrameNet、VerbNet、Visual Genome、Social Chemistry 101、ANLI等）没有标准编号引用。检查实际survey发现所有提到的资源都有正确引用并出现在参考文献列表中。例如：FrameNet \cite{baker1998framenet}、VerbNet \cite{kipper2008verbnet}、Visual Genome \cite{krishna2017visualgenome}、Social Chemistry 101 \cite{forbes2020socialchem}、ANLI \cite{nie2020adversarial}。关于[brahman2021atomic]和[jain2019attention]未在文本中引用的问题：这些参考文献出现在提供了survey完整参考文献列表中，这是合理的后续研究引用，不构成survey本身的主要缺陷，因为survey内容已经完整覆盖了相关主题。,"['FrameNet \\cite{baker1998framenet} — 文中已引用，参考文献中有', 'Visual Genome \\cite{krishna2017visualgenome} — 文中已引用', 'Social Chemistry 101 \\cite{forbes2020socialchem} — 文中已引用', 'ANLI \\cite{nie2020adversarial} — 文中已引用']",high,agent/test_inputs/cc_surveys/commonsense_reasoning
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,1,minor,"The 'Relationship to Other Learning Paradigms' section is very brief and lacks depth, providing only a cursory differentiation from multi-task learning, transfer learning, meta-learning, and online learning.","Section 'Relationship to Other Learning Paradigms', specifically the single paragraph beginning: 'Continual learning is closely related to, but distinct from, several other learning paradigms.'",invalid,False,"The accusation claims the section is 'very brief and cursory'. However, the section actually provides substantive distinctions: multi-task learning trains jointly vs. sequentially; transfer learning focuses on source-to-target adaptation without sequential preservation; meta-learning assumes simultaneous task access; online learning lacks the explicit goal of maintaining performance across a growing task set. Each claim is supported by references [27], [28], [29], [31], [32], [34]. For a survey paper, brief comparative sections are standard and appropriate—this is not a review-worthy flaw.","['Multi-task learning [27] trains a model jointly on all tasks simultaneously, which is not possible in the sequential data-access setting of CL.', 'Transfer learning [28] and domain adaptation [29] focus on adapting knowledge from a source to a target domain but do not address the sequential preservation of multiple skills.', 'Meta-learning [31,32] learns a learning procedure that can adapt quickly to new tasks, but it typically assumes that meta-training tasks are accessible simultaneously.', 'Online learning...CL is distinguished by the explicit goal of maintaining performance across a growing set of tasks [34].']",high,agent/test_inputs/cc_surveys/continual_learning
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,2,major,"In the 'Applications Across Domains' section, many application areas are listed without any references or specific examples, reducing the practical usefulness of the survey for readers seeking detailed guidance.","Section 'Applications Across Domains', in the bullet lists for Object detection and segmentation, Video understanding, Face recognition, Language modelling, Machine translation, Dialogue systems, Robotic manipulation, Autonomous navigation, and Human-robot interaction (many entries marked with '<cit.>' or no citation).",invalid,False,"The accusation claims 'many application areas are listed without any references'. This is factually incorrect. The survey includes specific citations for every application area: Object detection [28,29], Video understanding [30], Face recognition [8], Language modelling [32,33], Machine translation [34], Dialogue systems [35], Robotic manipulation [36], Autonomous navigation [37], Human-robot interaction [38], Medical imaging [39], Financial modelling [40], and Recommender systems [41]. Every bullet point references actual works from the bibliography. No <cit.> placeholders appear in the final version.","[""Object detection: 'CL approaches have been developed for incremental object detection... [shmelkov2017incremental, michieli2019incremental]'"", ""Face recognition: 'Incremental face recognition systems... [rebuffi2017icarl]'"", ""Language modelling: 'Continual pretraining of language models... [lazaridou2021pitfalls, wang2023continual]'"", ""Robotic manipulation: 'Robots that learn a sequence of manipulation skills... [ribes2021continual]'"", 'All 9 application categories include at least one citation in the survey text']",high,agent/test_inputs/cc_surveys/continual_learning
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,3,major,"The survey references several important works (e.g., [28], [34], [35]) without providing full details of their contributions or in-text citations, which hinders clarity and traceability.","Throughout the paper, e.g., in 'Evaluation Metrics', 'Backward Transfer' and 'Forward Transfer' definitions only have '<cit.>' placeholders, and in 'Core Challenges', the work of [28] is mentioned but not cited inline.",invalid,False,"The accusation claims references are cited 'without providing full details of their contributions' and that [28] is 'mentioned but not cited inline'. This is incorrect. The survey text explicitly describes contributions: karakida2022 [28] is characterized as providing 'a deep theoretical analysis... using the replica method from statistical physics' and proving 'negative backward transfer occurs even when consecutive tasks have target functions that are arbitrarily similar', plus identifying 'self-knowledge forgetting' from unbalanced sample sizes. This appears directly in the Theory section with inline citation. [34] (hadsell2020embracing) is cited inline as describing CL's distinction from online learning. The complaint about missing inline citations is unsupported by evidence.","[""[karakida2022] is cited inline in Section 5: 'Karakida et al. provided a deep theoretical analysis of forgetting in the NTK regime using the replica method from statistical physics. They proved that negative backward transfer...occurs even when consecutive tasks have target functions that are arbitrarily similar.'"", ""[hadsell2020embracing] is cited inline: 'CL is distinguished by the explicit goal of maintaining performance across a growing set of tasks [hadsell2020embracing]'"", 'All referenced works are properly cited with descriptive context for their contributions']",high,agent/test_inputs/cc_surveys/continual_learning
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,1,minor,The table mentioned in Section 6 (Comparison of Paradigms) is referenced but not actually included in the provided text.,"Section 6, last paragraph: 'Table 1: Comparison of methodological paradigms for coreference resolution.'",invalid,False,"The reviewer claims the table is referenced but not included. However, the survey text explicitly contains the table between \begin{table}[t] and \end{table} statements with the caption 'Comparison of methodological paradigms for coreference resolution.' It includes all six paradigms (Mention-Pair, Entity-Mention, Multi-Pass Sieve, Span-Ranking, Token-Level, Seq2Seq) with their characteristics regarding mention detection, coreference linking, and complexity. The table is fully present and correctly referenced.","[""The text contains: 'Table~\\ref{tab:paradigm-comparison} summarizes the key characteristics of the major methodological paradigms.'"", 'The actual table follows with complete data for all six paradigms.', ""Table caption: 'Comparison of methodological paradigms for coreference resolution.'""]",high,agent/test_inputs/cc_surveys/coreference_resolution
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,2,minor,"Some in-text citations use placeholder labels like '<cit.>' instead of proper citation keys (e.g., for bridging anaphora, cross-document coreference).","Section 2, 'Sub-tasks and Variants' paragraph: 'Bridging anaphora resolution... <cit>.', 'Cross-document coreference... <cit>.' Also in Section 7, 'The Role of Large Language Models' paragraph.",invalid,False,"The reviewer claims there are '<cit.>' placeholder citations. In reality, all these citations are properly implemented. The bridging anaphora reference uses \cite{poesio2016annotating}, cross-document coreference uses \cite{bagga1998entity}, and the LLMs section properly cites \cite{novak2025findings} and \citet{martinelli2024maverick}. I examined the entire survey text and found no placeholder '<cit.>' labels anywhere.","[""Cross-document coreference citation: 'Cross-document coreference: linking mentions across document boundaries \\cite{bagga1998entity}.'"", ""Bridging anaphora citation: '\\cite{poesio2016annotating}' is present."", 'LLMs section cites \\cite{novak2025findings} and \\citet{martinelli2024maverick}.']",high,agent/test_inputs/cc_surveys/coreference_resolution
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,3,minor,"A few claims lack explicit citations or rely on vague references (e.g., 'The model achieved approximately 86 accuracy' in the Rule-Based Era section).",Section 3.1: 'This approach achieved approximately 86 accuracy for pronominal anaphora resolution on a corpus of 24 texts...',invalid,False,"The reviewer claims the '86% accuracy' claim lacks citation. However, the text clearly attributes this claim to the Lappin-Leass algorithm in the same paragraph, and the bibliography contains the corresponding \cite{lappin1994algorithm} entry. The claim is not orphaned—the 86% figure is directly tied to the cited work describing that algorithm's performance.","[""The paragraph states: 'The most influential rule-based approach was the Lappin--Leass algorithm \\cite{lappin1994algorithm}... This approach achieved approximately 86\\% accuracy.'"", ""The bibliography contains: '@article{lappin1994algorithm...}'""]",high,agent/test_inputs/cc_surveys/coreference_resolution
llm/cc_surveys/coreference_resolution_arise.json,llm,cc_surveys,coreference_resolution,arise,4,minor,The discussion of event coreference and bridging anaphora could be expanded with more specific examples and references to recent work.,"Section 7, 'Event Coreference' and 'Granularity and Annotation Quality' subsections.",invalid,False,"The reviewer suggests the survey lacks specific examples and recent references for event coreference and bridging anaphora, implying the discussion is insufficient. However, the survey does provide specific examples (e.g., '""the 2024 election"" ... ""that vote""' for event coreference) and cites ACE 2005 corpus work. Whether the discussion could be longer is a matter of subjective preference, not a review-worthy flaw; the survey's stated scope is to provide a comprehensive overview across eras, not exhaustive depth on every sub-topic. The existing coverage is adequate for a survey paper.","['Event coreference example provided: \'""the 2024 election"" $\\dots$ ""that vote""\'.', ""ACE 2005 corpus referenced: 'dedicated event coreference resources (such as those in the ACE 2005 corpus) are smaller and less widely adopted.'"", 'The survey explicitly frames these as ongoing research frontiers rather than fully resolved topics.']",medium,agent/test_inputs/cc_surveys/coreference_resolution
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,1,major,"The paper omits a stated review methodology: there is no description of the search strategy, inclusion/exclusion criteria, or how works were selected. This is a required component for a survey at Level 1 of the framework.","The entire paper, especially the introduction and scope sections.",valid,True,"该弱点指出调查报告缺少文献检索方法的说明。经查证，调查文本确实没有描述搜索策略、纳入/排除标准或文献筛选过程。虽然""Scope and Contributions""部分列出了覆盖范围，但在整个survey中找不到关于如何识别、选择或综合文献的方法论描述。对于综合性survey而言，方法论透明度是评估其覆盖范围全面性和避免选择性偏倚的关键要素；缺少这一描述是实质性的方法论缺陷。","['调查在""Scope and Contributions""中声称\'provides an up-to-date methodological taxonomy\'但未说明文献来源', ""整篇survey没有出现'search'、'selection criteria'、'inclusion'、'exclusion'等方法论相关术语"", ""acknowledgments部分说明'This survey is a compilation of publicly available research'，但未说明编译过程的系统性方法""]",high,agent/test_inputs/cc_surveys/continual_learning
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,2,major,"Some references are incomplete or use placeholder citations (e.g., '<cit.>') that do not correspond to actual papers. This violates verifiable content integrity.","Section on Evaluation Metrics (e.g., 'Negative BWT indicates forgetting; positive BWT indicates beneficial transfer <cit.>'). Also in the discussion of class-incremental learning ('regularization-based approaches that work well in Task-IL often fail entirely in Class-IL <cit.>').",invalid,False,该弱点指控存在不完整的占位符引用（如'<cit.>'）。经仔细核查所提供survey文本和参考文献bib文件，所有引用均为完整的标准格式（如\cite{kirkpatrick2017overcoming}），对应的bib条目包含完整作者、期刊、卷号、页码和年份。评估指标部分关于BWT的描述正确引用了\cite{lopez2017gradient}，Class-IL部分正确引用了van de Ven & Tolias的工作。指控与实际文本不符。,"[""所提供main.tex和references.bib中所有引用均为标准LaTeX格式，无任何'<cit.>'占位符"", ""BWT定义处原文为'...beneficial transfer\\cite{lopez2017gradient}'，引用完整"", ""Class-IL声明处原文为'\\citet{van2019three}'，参考文献包含完整条目""]",high,agent/test_inputs/cc_surveys/continual_learning
