file,evaluator,source_set,topic,prompt,weakness_index,severity,issue,location,judgment,is_correct,rationale,evidence
cc/cc_surveys/multimodal_reasoning_trustsurvey.json,cc,cc_surveys,multimodal_reasoning,trustsurvey,5,minor,"Missing mention of the Winoground benchmark in the benchmark taxonomy section, despite Winoground being analyzed in detail in Section 7's spatial reasoning discussion","Section 4 (Benchmark Taxonomy): 'Benchmark Taxonomy' subsection lists general-purpose and domain-specific benchmarks but omits Winoground; Section 7, 'Compositional Spatial Reasoning' paragraph: Winoground is discussed with analysis",,,,
cc/cc_surveys/spatial_reasoning_no_internet_arise.json,cc,cc_surveys,spatial_reasoning_no_internet,arise,1,moderate,"Author attribution to 'Claude Code Research' flags this as AI-generated content, raising authenticity concerns for an academic survey",Author line: 'Claude Code Research',,,,
cc/cc_surveys/spatial_reasoning_no_internet_arise.json,cc,cc_surveys,spatial_reasoning_no_internet,arise,2,minor,"While thoroughly synthesizing existing work, the survey does not introduce genuinely novel frameworks, taxonomies, or theoretical contributions beyond the organizational taxonomy","Throughout, but particularly Section 2 (Taxonomy)",,,,
cc/cc_surveys/spatial_reasoning_no_internet_arise.json,cc,cc_surveys,spatial_reasoning_no_internet,arise,3,minor,"Some references lack complete bibliographic information (e.g., missing publisher locations, incomplete author lists with 'et al.' or 'others')",references.bib file throughout,,,,
cc/cc_surveys/spatial_reasoning_no_internet_arise.json,cc,cc_surveys,spatial_reasoning_no_internet,arise,4,minor,"Limited visual elements - only one table (taxonomy), no figures or diagrams to illustrate architectures or examples",Full document,,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,1,severe,"Author is listed as 'Claude Code Research' with anonymous email - appears to be an auto-generated placeholder rather than genuine authorship, severely undermining credibility",Author block (lines 58-61),,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,2,severe,"Many bibliography entries use incomplete author lists ('and others', 'et al.' within author field) indicating automated or hastily compiled references","Throughout references.bib (e.g., lines 427, 595, 651, 689, 704-708)",,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,3,severe,Survey lacks critical depth and expert analysis - descriptions are often superficial literature summaries without synthesizing insights or identifying conflicting findings,"Throughout Sections 4-7 (neural architectures, benchmarks, LLMs)",,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,4,moderate,"No discussion of modern rotary position encodings (RoPE, ALiBi) critical for spatial reasoning in transformers",Section 4.3 on transformers,,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,5,moderate,"Missing important spatial reasoning datasets: ScanNet, 3D-SOS, S3DIS are not mentioned despite being foundational for 3D scene understanding",Section 5 (Benchmarks),,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,6,moderate,LLM/VLM evaluation section lacks quantitative performance comparisons or systematic analysis of which models excel on which tasks,Section 6.1-6.2,,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,7,moderate,The paper reads as a template-generated document with generic transition phrases and lack of distinctive authorial voice,Abstract and throughout introduction,,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,8,minor,"No discussion of spatial reasoning limitations in robotics manipulation beyond grasping (e.g., constrained grasping, insertion, assembly)",Section 7.2 on manipulation,,,,
cc/cc_surveys/spatial_reasoning_no_internet_plain.json,cc,cc_surveys,spatial_reasoning_no_internet,plain,9,minor,Figure/table placeholders suggested by taxonomy table but no actual illustrative figures included,Table 1 and throughout,,,,
cc/cc_surveys/spatial_reasoning_no_internet_trustsurvey.json,cc,cc_surveys,spatial_reasoning_no_internet,trustsurvey,1,moderate,"Bibliography metadata inconsistency: entry key 'leye2024world' implies authors 'Le, Ye' or similar, but author field lists 'LeCun, Yann'",Section 4.5 'Spatial World Models' (line 353) and references.bib entry leye2024world,,,,
cc/cc_surveys/spatial_reasoning_no_internet_trustsurvey.json,cc,cc_surveys,spatial_reasoning_no_internet,trustsurvey,2,moderate,Method evaluation insufficient: no systematic benchmark performance comparison across methods,Section 4 'Neural Architectures for Spatial Reasoning' and Section 5 'Benchmarks and Evaluation',,,,
cc/cc_surveys/spatial_reasoning_no_internet_trustsurvey.json,cc,cc_surveys,spatial_reasoning_no_internet,trustsurvey,3,moderate,Comparison insufficient: methods described individually without systematic contrast,"Section 4 'Neural Architectures' subsections on CNNs, GNNs, Transformers, neurosymbolic approaches",,,,
cc/cc_surveys/spatial_reasoning_no_internet_trustsurvey.json,cc,cc_surveys,spatial_reasoning_no_internet,trustsurvey,4,minor,Missing specific references: several notable spatial reasoning papers absent,"Throughout, particularly Section 4 (Neural Architectures) and Section 5 (Benchmarks)",,,,
llm/cc_surveys/active_learning_arise.json,llm,cc_surveys,active_learning,arise,1,moderate,"The paper has only one placeholder figure (Figure 1: The active learning loop) with minimal visual content, lacking diagrams for theoretical concepts (e.g., version space, disagreement regions), query strategy comparisons, or workflow illustrations",Section 2.1 and throughout,,,,
llm/cc_surveys/active_learning_arise.json,llm,cc_surveys,active_learning,arise,2,moderate,"Some sections remain primarily descriptive (e.g., Expected Error Reduction) without critical analysis of when strategies fail or comparative evaluations",Section 3.3 and Section 7,,,,
llm/cc_surveys/active_learning_arise.json,llm,cc_surveys,active_learning,arise,3,minor,"Language occasionally becomes verbose, particularly in the introduction, and some mathematical notation is inconsistent (e.g., ℒ vs L_0 notation)","Introduction paragraphs, mathematical notation throughout",,,,
llm/cc_surveys/active_learning_arise.json,llm,cc_surveys,active_learning,arise,4,minor,Several citations use generic placeholders (<cit.>) which reduces the survey's scholarly credibility and verifiability,Section 2.2 and Section 5,,,,
llm/cc_surveys/active_learning_plain.json,llm,cc_surveys,active_learning,plain,1,severe,"Multiple citation placeholders (<cit.>) are present throughout the paper where actual references should appear, including membership queries, preference queries, multiple-instance queries, core-set selection, DPPs, performance plateau, and stability stopping criteria",Section 2.x 'Membership vs. Preference vs. Comparative Queries' (lines 6-10); Section 5.1 'Batch-Mode Active Learning' bullet points; Section 5.3 'Stopping Criteria',,,,
llm/cc_surveys/active_learning_plain.json,llm,cc_surveys,active_learning,plain,2,moderate,"Insufficient depth on recent emerging trends, particularly LLM-based active learning which receives only cursory treatment despite its growing importance","Section 8 'Emerging Frontiers', first paragraph on LLM active learning",,,,
llm/cc_surveys/active_learning_plain.json,llm,cc_surveys,active_learning,plain,3,moderate,"No comparative empirical results or summary tables beyond Table 1 on query strategies, making it difficult to assess relative method effectiveness",General structure; Section 6 on Deep Active Learning,,,,
llm/cc_surveys/active_learning_plain.json,llm,cc_surveys,active_learning,plain,4,moderate,"The paper does not discuss dataset shift, domain adaptation scenarios, or how active learning behaves when the unlabeled pool differs from the test distribution",Missing section on distribution mismatch considerations,,,,
llm/cc_surveys/active_learning_trustsurvey.json,llm,cc_surveys,active_learning,trustsurvey,1,moderate,"Missing explicit inclusion-criteria declaration - the survey claims to be 'comprehensive' but provides no search strategy, inclusion/exclusion criteria, time span, or venue scope",Introduction and throughout,,,,
llm/cc_surveys/active_learning_trustsurvey.json,llm,cc_surveys,active_learning,trustsurvey,2,minor,"Contribution statement insufficient - survey does not explicitly state what it adds over existing surveys (e.g., Settles 2012, Ren et al. 2021)",Introduction,,,,
llm/cc_surveys/active_learning_trustsurvey.json,llm,cc_surveys,active_learning,trustsurvey,3,moderate,Method evaluation insufficient - no systematic empirical comparison of query strategies on shared benchmarks,"Throughout, particularly Section 3 (Query Strategy Frameworks) and Section 6 (Deep Active Learning)",,,,
llm/cc_surveys/active_learning_trustsurvey.json,llm,cc_surveys,active_learning,trustsurvey,4,minor,Comparison insufficient for key method families - classical and deep active learning methods are presented in isolation without cross-cutting empirical or analytical comparisons,Sections 3-6,,,,
llm/cc_surveys/active_learning_trustsurvey.json,llm,cc_surveys,active_learning,trustsurvey,5,minor,Missing reference to relevant survey: Settles (2012) book is acknowledged but Settles (2009) technical report is not explicitly referenced despite being foundational,References and Introduction,,,,
llm/cc_surveys/ai_for_code_generation_arise.json,llm,cc_surveys,ai_for_code_generation,arise,1,moderate,The paper lacks detailed critical analysis of failure modes and limitations beyond brief mentions in the challenges section. Most model descriptions are descriptive without evaluating relative weaknesses.,Throughout Section 3 (Pre-trained Models) - models are described but limitations are not systematically discussed,,,,
llm/cc_surveys/ai_for_code_generation_arise.json,llm,cc_surveys,ai_for_code_generation,arise,2,moderate,"Visual elements (Table 1 and Table 2) are referenced but the actual table content is not rendered, leaving gaps in the presentation",After CodeT5+: '<Table 1: Summary of major code generation models...>' and before SWE-bench: '<Table 2: Key code generation benchmarks compared.>',,,,
llm/cc_surveys/ai_for_code_generation_arise.json,llm,cc_surveys,ai_for_code_generation,arise,3,minor,"Some citations appear incomplete or improperly formatted (e.g., 'BERT <cit.>', 'GPT-3 <cit.>') in multiple locations throughout the text","Section 2, paragraph on variants: 'Encoder-only (e.g., BERT <cit.>): Bidirectional context...'",,,,
llm/cc_surveys/ai_for_code_generation_arise.json,llm,cc_surveys,ai_for_code_generation,arise,4,minor,Redundancy in section references (written as 'Section Section 2' in multiple places),"Introduction: 'Section Section 2', 'Section Section 3', etc.",,,,
llm/cc_surveys/ai_for_code_generation_arise.json,llm,cc_surveys,ai_for_code_generation,arise,5,minor,"The coverage of RL methods in Section 5 is relatively brief compared to other sections, with limited depth on algorithmic details",Section 5 (Reinforcement Learning for Code Generation),,,,
llm/cc_surveys/ai_for_code_generation_plain.json,llm,cc_surveys,ai_for_code_generation,plain,1,severe,"References are not properly formatted throughout the paper, with '<cit.>' placeholders appearing instead of actual citations. This makes the paper appear incomplete and unprofessional.","Throughout the paper, e.g., 'e.g., BERT <cit.>', 'e.g., GPT-3 <cit.>', 'e.g., T5 <cit.>'",,,,
llm/cc_surveys/ai_for_code_generation_plain.json,llm,cc_surveys,ai_for_code_generation,plain,2,severe,"Critical citation errors where references in the text don't match the reference list. For example, the paper cites '[4]' for CodeBERT but the reference list has 'Guo2021GraphCodeBERT' as reference 13.","Abstract and Section 3, e.g., 'CodeBERT~ [4]' but CodeBERT is Feng et al. 2020 which is not correctly numbered in references",,,,
llm/cc_surveys/ai_for_code_generation_plain.json,llm,cc_surveys,ai_for_code_generation,plain,3,severe,Tables are placeholder text without actual content: 'Table 1: Summary of major code generation models' and 'Table 2: Key code generation benchmarks compared' contain no actual data.,After sections 'DeepSeek-Coder' and 'SWE-bench',,,,
llm/cc_surveys/ai_for_code_generation_plain.json,llm,cc_surveys,ai_for_code_generation,plain,4,severe,"Major recent code generation models are missing entirely, including GPT-4, Claude models, Gemini Code, and other influential systems that have achieved state-of-the-art results.",Section 3 and throughout,,,,
llm/cc_surveys/ai_for_code_generation_plain.json,llm,cc_surveys,ai_for_code_generation,plain,5,moderate,"Section numbering typo: 'Section Section 2' instead of 'Section 2', 'Section Section 3' instead of 'Section 3', indicating copy-paste errors.",Scope and Organization section,,,,
llm/cc_surveys/ai_for_code_generation_plain.json,llm,cc_surveys,ai_for_code_generation,plain,6,moderate,"Limited depth in some technical sections. For example, the RL section is brief (about 1.5 pages) despite being marked as a major dimension, and omits important works like PPOCoder and recent advances in LLM critic models.",Section 5: Reinforcement Learning for Code Generation,,,,
llm/cc_surveys/ai_for_code_generation_plain.json,llm,cc_surveys,ai_for_code_generation,plain,7,moderate,"The bibliography format is inconsistent, mixing arXiv preprints, conference papers, and journal articles without clear formatting standards. Some entries have malformed special characters.",References section,,,,
llm/cc_surveys/ai_for_code_generation_trustsurvey.json,llm,cc_surveys,ai_for_code_generation,trustsurvey,1,moderate,"Missing explicit inclusion/exclusion criteria and search strategy, making coverage boundary non-inspectable",Introduction / Scope and Organization,,,,
llm/cc_surveys/ai_for_code_generation_trustsurvey.json,llm,cc_surveys,ai_for_code_generation,trustsurvey,2,minor,Tables referenced but content not provided in the survey text,"Pre-trained Models section (""<Table 1: Summary of major code generation models>"") and Evaluation section (""<Table 2: Key code generation benchmarks compared>"")",,,,
llm/cc_surveys/ai_for_code_generation_trustsurvey.json,llm,cc_surveys,ai_for_code_generation,trustsurvey,3,minor,Citation [1] appears duplicated between program synthesis and transformer architecture,Introduction: 'Early efforts date back to the 1970s with semantics-based program synthesis~ [1]' and 'transformer architecture~ [1]',,,,
llm/cc_surveys/ai_for_code_generation_trustsurvey.json,llm,cc_surveys,ai_for_code_generation,trustsurvey,4,minor,Missing coverage of PolyCoder and systematic code generation models,Pre-trained Models for Code section,,,,
llm/cc_surveys/ai_for_code_generation_trustsurvey.json,llm,cc_surveys,ai_for_code_generation,trustsurvey,5,minor,Missing coverage of formal verification and symbolic methods integrated with code generation,Challenges / RL / Agentic generation sections,,,,
llm/cc_surveys/ai_for_code_generation_trustsurvey.json,llm,cc_surveys,ai_for_code_generation,trustsurvey,6,minor,DeepSeek-Coder HumanEval score (75.4 pass@1) may be from a specific evaluation setup that is not clearly attributed in the survey,Evaluation section: 'with pass@1 scores rising from Codex's 28.8 to 75.4 for DeepSeek-Coder',,,,
llm/cc_surveys/aspect_based_sentiment_analysis_arise.json,llm,cc_surveys,aspect_based_sentiment_analysis,arise,1,moderate,Tables 1 and 2 are described but their actual content is not visible in the text provided - only table titles/descriptions appear. This significantly limits the visual information available to readers.,Section 4 (Deep Learning Approaches) and Section 11 (Datasets and Benchmarks),,,,
llm/cc_surveys/aspect_based_sentiment_analysis_arise.json,llm,cc_surveys,aspect_based_sentiment_analysis,arise,2,minor,"While the survey is comprehensive, it leans toward description rather than novel analytical synthesis. The taxonomy presented is largely inherited from prior surveys rather than newly developed.","Throughout, particularly Section 2",,,,
llm/cc_surveys/aspect_based_sentiment_analysis_plain.json,llm,cc_surveys,aspect_based_sentiment_analysis,plain,1,severe,"Tables 1 and 2 are referenced but contain no actual content - Table 1 should summarize key deep learning architectures (e.g., LSTM variants, attention mechanisms) with their key innovations and performance metrics, and Table 2 should list major datasets with their domain, size, and task coverage",Section 4 (Table 1) and Section 11 (Table 2) - both tables are referenced in the text but appear empty,,,,
llm/cc_surveys/aspect_based_sentiment_analysis_plain.json,llm,cc_surveys,aspect_based_sentiment_analysis,plain,2,moderate,"The paper lacks quantitative performance comparisons across paradigms, making it difficult for readers to assess relative effectiveness of different approaches",Throughout sections 4-8; methods are described but specific accuracy/F1 numbers are sparse and incomparative,,,,
llm/cc_surveys/aspect_based_sentiment_analysis_plain.json,llm,cc_surveys,aspect_based_sentiment_analysis,plain,3,moderate,"Multimodal ABSA and Cross-lingual ABSA sections are notably shorter and less detailed than core text-based ABSA sections, despite being listed as major topics",Sections 9 and 10 - each covers only 2-3 paragraphs compared to multiple pages for earlier sections,,,,
llm/cc_surveys/aspect_based_sentiment_analysis_plain.json,llm,cc_surveys,aspect_based_sentiment_analysis,plain,4,minor,"Many key papers lack publication venue details or are listed solely by author/date, making it difficult to trace specific methodological contributions to their source contexts","References section uses abbreviated format like [6], [7], [8] without full conference/journal details prominently visible",,,,
llm/cc_surveys/aspect_based_sentiment_analysis_trustsurvey.json,llm,cc_surveys,aspect_based_sentiment_analysis,trustsurvey,1,severe,Tables referenced in text but their actual content is not included in the survey body,Section on Deep Learning Approaches: 'Table 1 summarizes the key deep learning architectures'; Section on Datasets: 'Table 2 summarizes the most widely used datasets',,,,
llm/cc_surveys/aspect_based_sentiment_analysis_trustsurvey.json,llm,cc_surveys,aspect_based_sentiment_analysis,trustsurvey,2,moderate,Citing recent surveys rather than foundational work for core ABSA definition,"Introduction, paragraph 2: 'The core objective of ABSA is to identify the specific aspects or features of an entity being evaluated and to determine the sentiment expressed toward each aspect [1, 2]'",,,,
llm/cc_surveys/aspect_based_sentiment_analysis_trustsurvey.json,llm,cc_surveys,aspect_based_sentiment_analysis,trustsurvey,3,moderate,"No formal scope, inclusion criteria, or search strategy declaration",Introduction and throughout the survey,,,,
llm/cc_surveys/aspect_based_sentiment_analysis_trustsurvey.json,llm,cc_surveys,aspect_based_sentiment_analysis,trustsurvey,4,moderate,Performance claims lack systematic comparative presentation,Deep Learning section: 'accuracy in the range of 0.687--0.823 on the SemEval datasets'; BERT section mentions 'state-of-the-art results',,,,
llm/cc_surveys/aspect_based_sentiment_analysis_trustsurvey.json,llm,cc_surveys,aspect_based_sentiment_analysis,trustsurvey,5,minor,Inconsistent citation density - some sections densely cited while others rely on vague claims,LLM section: 'the current generation of LLMs exhibits several limitations' - this paragraph makes general claims without citations,,,,
llm/cc_surveys/aspect_based_sentiment_analysis_trustsurvey.json,llm,cc_surveys,aspect_based_sentiment_analysis,trustsurvey,6,minor,ASQP formalization citation potentially circular,Section on Aspect Sentiment Quad Prediction: '[26] formalized ASQP and demonstrated that it could be effectively approached as a paraphrase generation problem',,,,
llm/cc_surveys/automatic_speech_recognition_arise.json,llm,cc_surveys,automatic_speech_recognition,arise,1,moderate,"The paper contains placeholder citations '[<cit.>]' throughout, indicating incomplete references. These appear in tables and main text where specific citations should provide attribution.","Throughout the paper, including Table 1, Table 2, and various sections (e.g., historical timeline, Conformer description)",,,,
llm/cc_surveys/automatic_speech_recognition_arise.json,llm,cc_surveys,automatic_speech_recognition,arise,2,moderate,Very limited visual content beyond three tables - no architecture diagrams or figures illustrating model structures,Visuals across the paper,,,,
llm/cc_surveys/automatic_speech_recognition_arise.json,llm,cc_surveys,automatic_speech_recognition,arise,3,minor,"Inconsistent equation formatting with missing/broken Latex delimiters, particularly in equation references (e.g., Eq.~(<ref>) instead of proper equation numbers)",Section on The Classical ASR Pipeline and Language Modeling sections,,,,
llm/cc_surveys/automatic_speech_recognition_arise.json,llm,cc_surveys,automatic_speech_recognition,arise,4,severe,Table 2 (comparison of end-to-end architectures) appears to be empty with just a header and no actual comparison content,Table 2: Comparison of end-to-end ASR architectures,,,,
llm/cc_surveys/automatic_speech_recognition_plain.json,llm,cc_surveys,automatic_speech_recognition,plain,1,severe,"Critical formatting problems throughout: equation references show as 'Eq.~(<ref>)' instead of actual references, and table content is missing or incomplete","Throughout the paper; e.g., 'Section~Section 2', 'Eq.~(<ref>)' in Section 3, '<Table 2: Comparison of end-to-end ASR architectures.>' with no actual table content provided",,,,
llm/cc_surveys/automatic_speech_recognition_plain.json,llm,cc_surveys,automatic_speech_recognition,plain,2,severe,Placeholder citation markers '<cit.>' appear throughout the paper instead of proper citations,"Throughout Section 1 and other sections; e.g., 'MFCC features <cit.>', 'Sinusoidal positional encodings <cit.>'",,,,
llm/cc_surveys/automatic_speech_recognition_plain.json,llm,cc_surveys,automatic_speech_recognition,plain,3,severe,The paper appears incomplete with abrupt ending after reference [treviso2022privacy] without a proper conclusion section or transition,End of references section,,,,
llm/cc_surveys/automatic_speech_recognition_plain.json,llm,cc_surveys,automatic_speech_recognition,plain,4,minor,Some grammatical issues and awkward phrasing in places,"E.g., 'globally valued at over USD~10 billion', 'rapidly~ [1]', 'the IBM 1962 Seattle World's Fair'",,,,
llm/cc_surveys/automatic_speech_recognition_plain.json,llm,cc_surveys,automatic_speech_recognition,plain,5,minor,"Table 3 shows '—' for some entries that seem important (e.g., Conformer SWB result) rather than explicit notation of missing data vs. unreported",Table 3 in Section 9,,,,
llm/cc_surveys/automatic_speech_recognition_trustsurvey.json,llm,cc_surveys,automatic_speech_recognition,trustsurvey,1,moderate,"No explicit scope/inclusion-criteria declaration: the survey claims comprehensiveness but does not describe search strategy, inclusion/exclusion criteria, or coverage boundaries (e.g., language scope, time span cutoff, venue restrictions)",Introduction section - the survey states it aims to be 'comprehensive yet accessible' but never explains how papers were selected,,,,
llm/cc_surveys/automatic_speech_recognition_trustsurvey.json,llm,cc_surveys,automatic_speech_recognition,trustsurvey,2,moderate,"Future Directions section is notably shorter and less detailed than preceding sections, treating large audio-language models and related topics superficially compared to classical ASR coverage",Section 11 Future Directions - approximately 1 page total,,,,
llm/cc_surveys/automatic_speech_recognition_trustsurvey.json,llm,cc_surveys,automatic_speech_recognition,trustsurvey,3,minor,"Hallucination hazard: equation references use non-functional placeholders ('Eq.~(<ref>)', 'Eq.~(<ref>)') in at least two locations, suggesting incomplete authoring",Section on Classical ASR Pipeline - Bayes' rule equation reference; Section on Hybrid DNN-HMM - emission probability equation reference,,,,
llm/cc_surveys/automatic_speech_recognition_trustsurvey.json,llm,cc_surveys,automatic_speech_recognition,trustsurvey,4,minor,"Large Audio-Language Models section omits several relevant recent models from the 2022-2023 period beyond SpeechGPT, SALM, and Qwen-Audio",Section 11 Future Directions - 'Large Audio-Language Models' subsection,,,,
llm/cc_surveys/commonsense_reasoning_arise.json,llm,cc_surveys,commonsense_reasoning,arise,1,moderate,LaTeX table formatting is broken - the table environment is malformed with unclosed braces and improperly defined column structure,Table 1 in Section 4 (Benchmarks and Evaluation),,,,
llm/cc_surveys/commonsense_reasoning_arise.json,llm,cc_surveys,commonsense_reasoning,arise,2,moderate,"Several citation placeholders like '<cit.>' remain unreplaced throughout the text, particularly in the qualitative reasoning and neuro-symbolic sections","Sections 2.3, 2.4, and throughout neuro-symbolic discussions",,,,
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,1,moderate,"Missing citations for core frameworks - circumscription, default logic, situation calculus, event calculus, QPT, confluences, QSIM, and KL-ONE all have placeholder '<cit.>' instead of proper references",Section 'The Frame Problem and Non-Monotonic Reasoning' - bullet points list '<cit.>' for each framework; Section 'Qualitative Reasoning' similarly; Section 'Logic-Based Formalizations' for KL-ONE,,,,
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,2,moderate,"Table 1 rendering issues - LaTeX table environment is embedded in text without proper formatting, making it difficult to read the benchmark comparison",Table 1 in 'Benchmarks and Evaluation' section,,,,
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,3,minor,"Benchmark performance numbers are outdated - HellaSwag shows BERT-large at 48% (original), but doesn't mention that GPT-4 achieves ~96%, which changes the narrative about benchmark saturation","Table 1 footnote and discussion in HellaSwag section where it states 'GPT-4 achieves approximately 96 on HellaSwag, approaching the human ceiling' but table only shows original performance",,,,
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,4,minor,"Neuro-symbolic section is comparatively brief (about 1.5 pages) despite the importance of the topic - DeepProbLog, NSCL, and Relation Networks receive only brief mentions without detailed analysis",Section 7 'Neuro-Symbolic Approaches',,,,
llm/cc_surveys/commonsense_reasoning_plain.json,llm,cc_surveys,commonsense_reasoning,plain,5,minor,"Missing recent developments - no discussion of advances from 2023-2024 such as improved chain-of-thought variants, tree-of-thought refinements, or newer multimodal commonsense benchmarks beyond VCR","Throughout, but particularly in Section 6 (Prompting strategies)",,,,
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,1,moderate,"Placeholder citations ('<cit.>') appear throughout Section 2.2 for formal frameworks including Circumscription, Default logic, Situation calculus (multiple), Event calculus, and Qualitative Process Theory","Section 2.2, paragraph describing non-monotonic reasoning formalisms",,,,
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,2,minor,Missing formal citations for Qualitative Process Theory and Confluences in Section 2.3 'Qualitative Reasoning',"Section 2.3, bullet points describing QPT, Confluences, QSIM",,,,
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,3,minor,"No explicit declaration of scope, search strategy, inclusion/exclusion criteria, or time span despite broad coverage claims",Introduction and throughout,,,,
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,4,moderate,"Limited coverage of temporal commonsense benchmarks beyond COPA, with no discussion of temporal ordering or event duration benchmarks",Section 4 'Benchmarks and Evaluation' and Section 9 'Open Challenges',,,,
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,5,moderate,"Missing coverage of embodied AI and environment-based commonsense evaluation approaches (e.g., ALFRED, VirtualHome, Bethge et al.)",Section 9 'Open Challenges and Future Directions',,,,
llm/cc_surveys/commonsense_reasoning_trustsurvey.json,llm,cc_surveys,commonsense_reasoning,trustsurvey,6,minor,"Missing recent knowledge graph construction papers such as ASPEN, GraphGPT, and newer commonsense knowledge resources beyond ATOMIC and ConceptNet",Section 3 'Commonsense Knowledge Resources',,,,
llm/cc_surveys/continual_learning_arise.json,llm,cc_surveys,continual_learning,arise,1,moderate,"Lack of visual aids: no summary tables comparing methods, no diagrams illustrating frameworks or taxonomies, no figures for theoretical concepts. Heavy reliance on textual and mathematical presentation makes the survey difficult to scan.","Throughout, particularly in Section 4 (Methods) and Section 5 (Evaluation)",,,,
llm/cc_surveys/continual_learning_arise.json,llm,cc_surveys,continual_learning,arise,2,minor,"Incomplete citations marked as '<cit.>' appear in the text, indicating placeholders that were not fully replaced",Page 4: 'regularization-based approaches that work well in Task-IL often fail entirely in Class-IL <cit.>' and in Section 5 metrics definitions,,,,
llm/cc_surveys/continual_learning_arise.json,llm,cc_surveys,continual_learning,arise,3,minor,"Limited empirical implementation details - the survey discusses methods theoretically but provides minimal comparison of computational complexity, memory requirements, or practical training considerations",Section 4 (Methodological Families),,,,
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,1,moderate,Citation placeholders like '<cit.>' appear instead of proper citations in the core challenges and evaluation sections,Section on metrics: 'Backward Transfer (BWT)' and related metric definitions; Section 3.2: 'Stability–Plasticity Dilemma' references [10] without proper in-text citation,,,,
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,2,moderate,Missing discussion of continual learning for transformers and LLMs beyond general foundation model treatment,Section 7 (Applications) has minimal coverage of transformer-specific challenges like attention drift and embedding shift,,,,
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,3,moderate,Modular and compositional learning is mentioned but underserved given its importance as a future direction,Section 8 identifies 'continual compositionality' as promising but Section 4 provides only cursory treatment of modular methods (one paragraph on hypernetworks),,,,
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,4,minor,Reference [38] claims to cover deep generative replay but the cited paper (Shin et al.) predates recent advances in diffusion-based generative replay,Section 4.2 'Generative Replay' and references,,,,
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,5,minor,"Several referenced works in the text are not found in the reference list, creating discontinuities","e.g., Continual-T5 benchmark mentioned in Section 5; [67] on continual world models referenced in Section 8",,,,
llm/cc_surveys/continual_learning_plain.json,llm,cc_surveys,continual_learning,plain,6,minor,RL applications receive relatively brief treatment despite Section 2 mentioning 'continual reinforcement learning (CRL)' as a key variation,Section 7.3 and Section 2,,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,1,moderate,Citation placeholders in limitation statements make claims unverifiable,"Section 4.1 (Limitations of Regularization-Based Methods), paragraph on Class-IL",,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,2,moderate,Bipartite citation placeholders for evaluation metrics prevent verifiability,"Section 5 (Evaluation Metrics), Backward Transfer (BWT) and Forward Transfer (FWT) definitions",,,,
llm/cc_surveys/continual_learning_trustsurvey.json,llm,cc_surveys,continual_learning,trustsurvey,3,moderate,Citation placeholder for Forgetting Measure metric definition,"Section 5 (Evaluation Metrics), Forgetting Measure bullet point",,,,
